"egris_egrid"
CH410627327580
CH552132740688
CH493275270631
CH407506273297
CH567432062126
CH670674213252
CH433275062774
CH682132067444
CH254832760637
CH607406213274
CH427527320648
CH767432062254
CH267632064847
CH610621327467
CH627421320661
CH633274062121
CH440632752702
CH640632742140
CH570675273259
CH733274062283
CH467532062727
CH327648320660
CH882232067446
CH667432062189
CH452732750654
CH770674223215
CH510627327546
CH310648327621
CH782232067480
CH582732067512
CH793274220650
CH527527320614
CH707406223237
CH567532062790
CH710622327424
CH552732750620
CH752232740690
CH533275062740
CH307606483241
CH740632742205
CH727422320618
CH540632752765
CH670675273225
CH370676483255
CH327431320673
CH807406223203
CH870674223278
CH682732067575
CH810622327487
CH633275062706
CH693275270660
CH827422320681
CH607506273229
CH283132067407
CH393276480690
CH207406313283
CH610627327512
CH293274310696
CH370674313227
CH640632752731
CH227431320610
CH667532062756
CH210631327416
CH652732750683
CH627527320677
CH493274310628
CH333276064878
CH240632743169
CH233274063150
CH770675283285
CH707506283289
CH253132740617
CH267432063121
CH367632064813
CH110629327567
CH782832067514
CH383132067470
CH393274310662
CH793275280623
CH710628327566
CH307406313249
CH727528320634
CH407406313215
CH733275062868
CH310631327479
CH740632752893
CH340632764812
CH484832067660
CH333274063116
CH367432063184
CH354832760603
CH340632743135
CH493276480656
CH483132067436
CH353132740680
CH752832750622
CH967532062949
CH470674313290
CH952932750624
CH593274310691
CH170675293292
CH470676483221
CH410631327445
CH533274063145
CH182932067594
CH427431320639
CH467432063150
CH193275290630
CH410648327684
CH107506293296
CH433274063179
CH570674313256
CH440632743101
CH127529320635
CH133275062977
CH427648320626
CH140632752905
CH433276064844
CH453132740646
CH407606483207
CH152932750605
CH507406313278
CH167532062930
CH293275290693
CH207506293262
CH584832067626
CH583132067402
CH270675293258
CH893274330680
CH210629327533
CH282932067560
CH440632764875
CH510631327411
CH707406333204
CH227529320601
CH793274330617
CH233275062943
CH527431320605
CH370675293224
CH540632743164
CH252932750668
CH467632064876
CH454832760666
CH783332067474
CH807406333267
CH240632752968
CH710633327422
CH382932067526
CH740632743391
CH393275290659
CH710640327654
CH727433320616
CH870674333245
CH733274063372
CH267532062993
CH753332740684
CH327529320664
CH767432063343
CH810633327485
CH570676483284
CH307506293228
CH883332067440
CH310629327596
CH827433320679
CH340632752934
CH170674333289
CH493275290625
CH833274063338
CH352932750634
CH107406333214
CH707606403226
CH853332740650
CH840632743357
CH333275062909
CH867432063309
CH470675293287
CH482932067589
CH970674333211
CH407506293291
CH993274330646
CH410641327650
CH767632064079
CH983332067406
CH910633327451
CH410629327562
CH907406333233
CH170675073261
CH807606403289
CH927433320645
CH940632743323
CH180732067509
CH967532060771
CH933274063304
CH727640320693
CH193275070696
CH953332740616
CH110607327571
CH210634327486
CH733276064047
CH193274330627
CH107506073265
CH967432063372
CH133275060702
CH127507320639
CH183332067484
CH140632750727
CH127433320626
CH150732750617
CH740632764078
CH293275070662
CH133274063382
CH754032760683
CH110633327432
CH350932760686
CH393274340653
CH810640327620
CH870676403206
CH167532060752
CH233274063447
CH140632743304
CH893276400641
CH227434320680
CH280732067572
CH827640320659
CH240632743466
CH884032067643
CH253432740633
CH833276064013
CH270675073227
CH310634327452
CH267432063418
CH840632764044
CH207506073231
CH370674343218
CH227507320605
CH307406343240
CH210607327537
CH383432067486
CH854032760649
CH327434320646
CH250732750680
CH333276060920
CH333274063413
CH353432740696
CH233275060765
CH867632064045
CH340632743432
CH483432067452
CH240632750790
CH267532060718
CH480932067646
CH367432063481
CH327507320668
CH510634327481
CH593274340682
CH370675073290
CH470674343281
CH470676093241
CH493274340619
CH393275070628
CH380732067538
CH407606093227
CH407406343206
CH493276090676
CH410634327418
CH307506073294
CH410609327647
CH427434320612
CH433274063476
CH427609320686
CH453432740662
CH450932760652
CH440632743495
CH433276060983
CH440632760917
CH467432063447
CH467632060918
CH570674343247
CH570676093207
CH583432067418
CH510609327613
CH733274063669
CH527609320652
CH507406343269
CH580932067612
CH527434320675
CH507606093290
CH767432063640
CH593276090642
CH533276060949
CH550932760618
CH540632760980
CH567632060981
CH970676403269
CH540632743461
CH533274063442
CH340632750756
CH553432740628
CH310607327503
CH670674343213
CH333275060731
CH710636327492
CH993276400607
CH670676093270
CH707406363292
CH907606403255
CH753632740603
CH350732750646
CH984032067609
CH727436320686
CH740632743688
CH910636327424
CH870674363236
CH927640320625
CH367532060781
CH480732067504
CH680932067675
CH470675073256
CH910640327683
CH407506073260
CH693276090608
CH933276064076
CH493275070691
CH484132067655
CH883632067456
CH427507320634
CH633276060915
CH954032760615
CH410607327566
CH610609327676
CH107606403236
CH607606093256
CH940632764010
CH640632760946
CH967632064011
CH770676003263
CH170676403250
CH650932760681
CH184032067687
CH780032067690
CH193276400685
CH667632060947
CH110640327664
CH710600327626
CH127640320606
CH793276000601
CH133276064057
CH140632764088
CH807406363258
CH893276000664
CH493276410677
CH893274360671
CH707606003249
CH593276410643
CH810636327458
CH750032760696
CH633275060825
CH827436320652
CH767632060022
CH833274063635
CH853632740666
CH840632743654
CH740632760021
CH867432063606
CH610608327586
CH727600320665
CH970674363202
CH627508320654
CH193274360618
CH870676003229
CH650832750614
CH907406363224
CH167632064089
CH733276060087
CH640632750850
CH670676413271
CH880032067656
CH780932067542
CH407606413228
CH833276060053
CH770675093245
CH983632067422
CH993274360637
CH927436320618
CH667532060875
CH710609327543
CH110636327405
CH933274063601
CH807606003215
CH940632743620
CH793275090680
CH427641320689
CH707506093249
CH140632743601
CH727509320611
CH733275060987
CH953632740632
CH740632750915
CH810600327689
CH433276064151
CH967432063669
CH767532060940
CH827600320631
CH454132760661
CH484732067489
CH750932750650
CH440632764182
CH467632064183
CH183632067403
CH840632760084
CH870675093211
CH107406363205
CH570676413208
CH850032760662
CH133274063679
CH880932067508
CH584132067621
CH470674473242
CH127436320696
CH510641327616
CH153632740613
CH893275090646
CH167432063650
CH354732740636
CH684132067684
CH807506093215
CH827509320674
CH867632060085
CH810609327509
CH367432064768
CH493274470677
CH507606413291
CH407406473264
CH850932750616
CH527641320655
CH410647327495
CH867532060906
CH510647327461
CH433274064763
CH907506093278
CH833275060953
CH910600327655
CH570674473208
CH440632744782
CH840632750978
CH454732740602
CH533276064117
CH980032067622
CH467432064734
CH593274470643
CH567632064149
CH507406473230
CH970675093274
CH907606003278
CH584732067455
CH940632750944
CH980932067571
CH927600320694
CH654732740631
CH533274064729
CH527447320655
CH993276000630
CH540632744748
CH910609327572
CH180032067603
CH554132760627
CH993275090612
CH910649327404
CH540632764148
CH933275060919
CH554732740665
CH693276410609
CH927509320640
CH607606413257
CH670674473271
CH950932750679
CH727642320675
CH170675093255
CH633276064180
CH627641320621
CH610641327679
CH667632064115
CH640632764114
CH654132760690
CH793276420669
CH770676423234
CH784232067623
CH707606423220
CH567432064797
CH180932067552
CH710642327636
CH684732067421
CH967532060969
CH693276270651
CH607406473293
CH127509320621
CH740632764276
CH693274470609
CH193275090690
CH610627327611
CH610647327427
CH107506093259
CH733276064245
CH640632744714
CH627447320621
CH110609327553
CH633274064792
CH770674483234
CH950032760628
CH667432064763
CH933274064985
CH933276060019
CH140632750925
CH710648327481
CH967632060051
CH784832067457
CH133275060997
CH193274490676
CH540632762762
CH707406483256
CH150932750660
CH793274480669
CH552732760617
CH167532060950
CH940632760050
CH184932067440
CH567632062763
CH927449320695
CH670676273216
CH293275090656
CH954932740669
CH280932067518
CH682732067674
CH940632744907
CH210649327448
CH207506093225
CH967432064956
CH210609327519
CH307506093288
CH170676003273
CH170674493241
CH607606273202
CH133274064966
CH107406493263
CH240632744951
CH627627320650
CH127449320676
CH227509320684
CH882832067676
CH154932740650
CH240632750988
CH110600327636
CH782832067613
CH110649327482
CH250932750626
CH893276280677
CH127600320675
CH167432064937
CH393275090622
CH193276000611
CH284932067406
CH267532060916
CH380932067581
CH793276280614
CH233274064932
CH310609327582
CH370674493270
CH327509320650
CH533274064036
CH254932740616
CH640632762728
CH267432064903
CH340632750954
CH652732760680
CH527440320621
CH367432064966
CH327449320608
CH140632760031
CH340632744917
CH354932740679
CH280032067666
CH427509320616
CH610640327490
CH270676003239
CH440632750920
CH567432064007
CH167632060032
CH467532060945
CH210600327602
CH654032740626
CH593275090651
CH540632744055
CH810628327631
CH670674403292
CH580932067513
CH684032067416
CH207606003225
CH693274400630
CH510609327514
CH770674413255
CH610671328789
CH784132067452
CH593275290688
CH593276690656
CH253832760616
CH707606283262
CH607406403217
CH507506093220
CH627440320684
CH527509320679
CH982832067543
CH186132067605
CH740632750816
CH633274064002
CH293276000674
CH533275060958
CH550932750621
CH727628320607
CH267632060095
CH540632750983
CH733276062859
CH793274410690
CH667432064070
CH670675093279
CH650932750684
CH884132067418
CH727500320692
CH767632062891
CH667532060974
CH807606283228
CH250032760672
CH207606293235
CH807406413243
CH827441320607
CH110642327448
CH770675003272
CH140632744292
CH840632762856
CH154232740645
CH793275000610
CH133274064273
CH733275060096
CH167432064244
CH267532061312
CH370676003205
CH270674423228
CH740632750024
CH207406423250
CH807606183258
CH307606003288
CH750032750602
CH293274420663
CH767532060049
CH233274064239
CH227442320608
CH310600327665
CH880032067557
CH284232067401
CH870675003238
CH340632760060
CH210642327414
CH970676283208
CH354232740674
CH350032760638
CH367432064273
CH893275000673
CH384232067464
CH240632744258
CH267432064210
CH370674423291
CH327600320607
CH393274420629
CH807506003242
CH852432750696
CH570676153286
CH555832750656
CH907506243233
CH493276000606
CH207606113289
CH207506513293
CH433287067416
CH607506593230
CH457532870680
CH470676663264
CH627559320680
CH910605327610
CH827523320645
CH210605327654
CH427559320651
CH140632766266
CH183932067518
CH967632060546
CH367532062563
CH467532061143
CH750832750677
CH367532063751
CH427551320626
CH570675513284
CH870675383221
CH651932760605
CH193275380603
CH353832750682
CH840632764440
CH768732067637
CH454532760650
CH233275063933
CH955132750612
CH370675393291
CH510645327677
CH470675383260
CH185132067582
CH140632761120
CH733276065532
CH427538320646
CH168732067548
CH407506383264
CH540632764544
CH170675513226
CH140632877520
CH410638327578
CH533276064513
CH507606453279
CH110675328729
CH967532065127
CH307606683278
CH470675103247
CH767632063584
CH127513320682
CH333276061415
CH927668320664
CH570675183286
CH970676303202
CH810628327532
CH427529320630
CH907606613289
CH583132067697
CH593276310673
CH740632752004
CH493276940615
CH567632069493
CH140632751717
CH740632769622
CH827696320640
CH233275061755
CH540632764940
CH167532061742
CH110617327578
CH986432067640
CH870676483279
CH807606483265
CH927515320683
CH951532750614
CH540632766821
CH910664327661
CH940632751538
CH607606963286
CH633298069720
CH659932980610
CH470697643275
CH486432069792
CH493297640613
CH409706643271
CH410664329716
CH429764320691
CH433297066433
CH440632976493
CH456432970656
CH469732066475
CH570697643241
CH586432069758
CH593297640676
CH509706643237
CH510664329779
CH529764320657
CH533297066496
CH540632976459
CH556432970622
CH569732066441
CH670697643207
CH686432069724
CH693297640642
CH609706643203
CH610664329745
CH629764320623
CH633297066462
CH640632976425
CH656432970685
CH669732066407
CH770697653267
CH786532069760
CH793297650605
CH709706653263
CH710665329702
CH729765320677
CH733297066527
CH740632976587
CH756532970624
CH769732066569
CH870697653233
CH456332970683
CH469732066376
CH570697633244
CH586332069785
CH593297630679
CH509706633240
CH510663329788
CH529763320666
CH533297066397
CH540632976360
CH556332970649
CH569732066342
CH670697633210
CH686332069751
CH693297630645
CH609706633206
CH610663329754
CH629763320632
CH633297066363
CH640632976326
CH656332970615
CH669732066308
CH770697643270
CH786432069787
CH793297640608
CH709706643266
CH710664329711
CH729764320686
CH733297066428
CH740632976488
CH756432970651
CH769732066470
CH870697643236
CH886432069753
CH893297640671
CH809706643232
CH810664329774
CH829764320652
CH833297066491
CH840632976454
CH856432970617
CH869732066436
CH970697643202
CH986432069719
CH993297640637
CH909706643295
CH910664329740
CH929764320618
CH933297066457
CH940632976420
CH956432970680
CH969732066402
CH170697643280
CH186432069797
CH193297640618
CH109706643276
CH110664329721
CH129764320696
CH133297066438
CH140632976401
CH156432970661
CH169732066480
CH270697643246
CH286432069763
CH293297640681
CH209706643242
CH210664329784
CH229764320662
CH233297066404
CH240632976464
CH256432970627
CH269732066446
CH370697643212
CH386432069729
CH393297640647
CH309706643208
CH310664329750
CH329764320628
CH333297066467
CH340632976430
CH356432970690
CH369732066412
CH640632989786
CH659732980664
CH669832069744
CH770698983256
CH789832069841
CH793298980691
CH709806983234
CH710698329892
CH729898320644
CH733298069882
CH740632989851
CH759832980603
CH769832069809
CH870698983222
CH889832069807
CH893298980657
CH809806983297
CH810698329858
CH829898320610
CH833298069848
CH193276540643
CH840632989817
CH859832980666
CH869832069872
CH970698983285
CH989832069870
CH993298980623
CH909806983263
CH910698329824
CH929898320673
CH933298069814
CH940632989880
CH959832980632
CH969832069838
CH170698983266
CH189832069851
CH193298980604
CH109806983244
CH110698329805
CH129898320654
CH133298069892
CH570698993224
CH589932069882
CH593298990659
CH509806993202
CH510699329854
CH529899320606
CH533298069952
CH540632989921
CH559932980644
CH569832069976
CH670698993287
CH689932069848
CH693298990625
CH609806993265
CH610699329820
CH629899320669
CH633298069918
CH640632989984
CH427447320689
CH270675093221
CH384932067469
CH407506093254
CH570675093216
CH840632744149
CH150532760668
CH633275061815
CH940632761436
CH307506153270
CH527696320645
CH381532067516
CH210633327693
CH293275170632
CH593275280691
CH833276066090
CH567632069691
CH110664327642
CH610696327669
CH607506163262
CH470676613279
CH970676073271
CH667632064907
CH433276066527
CH850732760667
CH567532069621
CH459632750634
CH633276066160
CH684232067657
CH167532061247
CH127629320608
CH570676643236
CH207606083201
CH293276660670
CH707606573272
CH827666320619
CH110627327585
CH510620327512
CH770676323264
CH607606443248
CH984632067641
CH733275061383
CH510612327584
CH607506123274
CH967632065494
CH133276065443
CH107606543291
CH809906103243
CH810610329973
CH833299061030
CH869932061531
CH269032069708
CH441230777793
CH369932066455
CH470699643257
CH486432069990
CH493299640692
CH410668329975
CH271277773027
CH207712773006
CH257730771239
CH393077771242
CH307712773069
CH311277307788
CH327777301263
CH333077127776
CH341230777730
CH357730771205
CH367730127754
CH471277773056
CH487730127752
CH657730771297
CH757830771236
CH767730127814
CH833077127802
CH933077127865
CH927778301244
CH627609320618
CH511278307711
CH527778301283
CH533077127807
CH541230777858
CH557830771207
CH567730127882
CH671277783082
CH687830127754
CH693077781234
CH607712783061
CH611278307774
CH627778301249
CH633077127870
CH641230777824
CH657830771270
CH667730127848
CH771277793045
CH787930127790
CH793077791294
CH807712793087
CH811279307794
CH867730127976
CH971277793074
CH327779301245
CH341230777928
CH357930771248
CH367730127952
CH741230777095
CH757030771258
CH111270307725
CH271277703048
CH287030127718
CH187130127725
CH993077761235
CH167730127626
CH433275060202
CH670674313222
CH410602327514
CH327632320610
CH427502320679
CH833276060152
CH333274063809
CH340632743828
CH680232067571
CH367632063229
CH627431320668
CH440632750227
CH553132740612
CH333276063294
CH570675023237
CH567432063116
CH610631327474
CH683132067465
CH507506023241
CH593275020672
CH580232067508
CH693274310657
CH483232067607
CH607406313244
CH827601320622
CH640632743130
CH533275060265
CH653132740675
CH527502320645
CH710632327431
CH470676323269
CH667432063179
CH540632750290
CH783232067404
CH940632760149
CH770674323282
CH567532060218
CH353232760647
CH693275020638
CH733274063273
CH793274320620
CH670675023203
CH707406323207
CH550232750616
CH340632763228
CH740632743292
CH870674323248
CH867632060184
CH883232067467
CH753232740614
CH607506023207
CH850132760635
CH407606323255
CH627502320611
CH767432063244
CH727432320625
CH610602327543
CH633275060231
CH493276320607
CH827432320688
CH650232750679
CH970676013289
CH840632743258
CH640632750256
CH810632327494
CH410632327634
CH807406323270
CH893274320683
CH833274063239
CH770675033263
CH853232740677
CH667532060281
CH627633320693
CH970674323214
CH807506033233
CH910632327460
CH767532060346
CH983232067433
CH780332067510
CH993274320649
CH980132067692
CH867432063210
CH640632763322
CH483832067441
CH993276010627
CH907406323236
CH633276063388
CH793275030601
CH353832740685
CH707506033267
CH367432063877
CH727503320665
CH740632750321
CH653332760615
CH470674383269
CH910601327646
CH433274063872
CH770676343258
CH710603327597
CH907606013275
CH880332067573
CH407406383291
CH927601320685
CH493274380607
CH733275060393
CH783432067645
CH427438320673
CH467432063843
CH750332750618
CH440632743891
CH970676023286
CH893275030664
CH453832740651
CH570674383235
CH810603327563
CH583832067407
CH870675033229
CH880232067602
CH840632750384
CH593274380670
CH540632743857
CH667632063323
CH833275060359
CH527438320639
CH933276060118
CH507406383257
CH827503320631
CH533274063838
CH893276020658
CH510638327445
CH867532060312
CH553832740617
CH980332067539
CH670674383201
CH850332750681
CH970675033292
CH567432063809
CH683832067470
CH993275030630
CH793276340693
CH693274380636
CH910603327529
CH607406383223
CH710634327611
CH610638327411
CH907506033296
CH833276060251
CH627438320605
CH927503320694
CH810602327671
CH933275060325
CH180332067520
CH950332750647
CH807606023209
CH727634320650
CH640632743823
CH793274390696
CH940632750350
CH633274063804
CH107506033277
CH653832740680
CH170675033273
CH967532060375
CH740632763484
CH667432063872
CH867632060283
CH770674393261
CH733276063453
CH707406393283
CH827602320613
CH193275030611
CH783932067409
CH710639327465
CH670674393295
CH127503320675
CH110603327510
CH567432063908
CH683932067443
CH133275060306
CH693274390633
CH840632760282
CH753432760651
CH607406393220
CH850232760608
CH610639327402
CH140632750331
CH640632743922
CH193276020605
CH150332750628
CH627439320693
CH167532060356
CH993276020624
CH653932740653
CH270675033239
CH883432067611
CH980232067665
CH633274063903
CH667432063971
CH907606023272
CH727430320643
CH280332067583
CH770674303288
CH707406303213
CH233275060369
CH793274300626
CH783032067458
CH293275030674
CH210603327573
CH910602327637
CH733274063075
CH893276340659
CH710630327449
CH927602320676
CH740632743094
CH227503320641
CH950232760671
CH883032067424
CH207506033243
CH753032740668
CH767432063046
CH807606343210
CH240632750394
CH893274300689
CH870674303254
CH267532060322
CH807406303276
CH107606023253
CH810630327415
CH827430320609
CH327503320607
CH853032740634
CH767632063485
CH833274063041
CH380332067549
CH840632743060
CH870676343224
CH867432063012
CH307506033209
CH970674303220
CH370675033205
CH983032067487
CH933276060217
CH993274300655
CH393275030640
CH293274330690
CH310603327539
CH907406303242
CH827634320616
CH270674333255
CH910630327478
CH810634327674
CH333275060335
CH167432063353
CH967632060249
CH283332067450
CH350332750657
CH153332740694
CH833276063419
CH927430320672
CH227433320689
CH480332067515
CH210633327495
CH410603327505
CH853432760617
CH340632750360
CH253332740660
CH233274063348
CH940632760248
CH470675033268
CH240632743367
CH367532060385
CH180232067646
CH840632763450
CH207406333277
CH150232760652
CH370674333221
CH970676343287
CH267432063319
CH383332067416
CH393274330656
CH493275030606
CH407506033272
CH867632063451
CH307406333243
CH310633327461
CH170676023267
CH983432067674
CH327433320655
CH333274063314
CH133276060295
CH380432067522
CH367432063382
CH340632743333
CH427503320670
CH433275060301
CH110602327618
CH353332740626
CH307506043206
CH927634320679
CH127602320657
CH470674333284
CH267532060421
CH407406333209
CH140632760229
CH493274330622
CH393275040637
CH910634327640
CH167632060230
CH410633327427
CH483332067479
CH993276340625
CH210602327681
CH427433320621
CH370675043202
CH907606343273
CH453332740689
CH440632743396
CH310604327530
CH933276063482
CH270676023233
CH433274063377
CH940632763416
CH467432063348
CH280232067612
CH593274330685
CH583332067445
CH570674333250
CH327504320695
CH350432750630
CH510633327490
CH340632750459
CH507406333272
CH293276020668
CH940632743026
CH953432760680
CH933274063007
CH333275060434
CH207606023219
CH967632063417
CH953032740697
CH183032067468
CH367532060484
CH170674303201
CH470675043265
CH967432063075
CH480432067585
CH183432067655
CH133274063085
CH493275040603
CH107406303223
CH170676343268
CH227602320623
CH193274300636
CH253532760697
CH110630327459
CH110603327609
CH127430320653
CH140632743007
CH233276060261
CH153032740678
CH267632063560
CH150332760625
CH167432063056
CH270674303264
CH410604327593
CH107606033250
CH370676353294
CH293274300602
CH283032067434
CH133276060394
CH393276350632
CH233274063051
CH440632750425
CH193276030602
CH240632743070
CH207406303286
CH427504320661
CH253032740644
CH433275060497
CH570675043231
CH267432063022
CH210630327425
CH450432750693
CH383532067657
CH370674303230
CH467532060450
CH240632760292
CH580432067551
CH340632743036
CH353032740610
CH270676033230
CH310630327488
CH327635320680
CH593275040666
CH140632760328
CH383032067497
CH310635327641
CH327430320682
CH507506043235
CH393274300665
CH510604327559
CH333274063017
CH307406303252
CH527504320627
CH470674303293
CH540632750488
CH367432063085
CH550432750659
CH307606353280
CH483032067463
CH127603320648
CH767532068165
CH888132067504
CH333276063591
CH670675043294
CH758132750646
CH567532060416
CH493274300631
CH607506043201
CH693275040632
CH680432067517
CH340632763525
CH810681327540
CH167632060329
CH353532760663
CH827581320608
CH893275810624
CH610604327525
CH833275068178
CH627504320690
CH367632063526
CH450532750666
CH293276030665
CH840632758106
CH467532060549
CH970675813252
CH510605327550
CH958132750675
CH593275050663
CH907506813256
CH550532750632
CH227603320614
CH483532067623
CH867532068131
CH993275810687
CH470676353260
CH670675053291
CH570675053228
CH493276350695
CH370676033293
CH580532067524
CH407606353246
CH988132067567
CH910681327506
CH680532067587
CH533275060562
CH280332067682
CH940632758169
CH927581320671
CH207606033216
CH170675813233
CH540632750587
CH967532068194
CH933275068144
CH507506053232
CH527505320618
CH188132067548
CH567532060515
CH427635320646
CH410635327607
CH193275810668
CH640632750553
CH433276063557
CH210603327672
CH127581320652
CH110681327584
CH650532750695
CH633275060528
CH453532760629
CH107506813237
CH707506553208
CH267632060392
CH158132750656
CH440632763588
CH140632758150
CH233276060360
CH270675813296
CH467632063589
CH133275068125
CH667532060578
CH570676353226
CH250332760688
CH240632755047
CH482532067503
CH167532068175
CH210681327550
CH288132067514
CH693275050629
CH427582320638
CH627505320681
CH240632760391
CH410682327570
CH293275810634
CH583532067686
CH207506813203
CH407506823229
CH393276030631
CH433275068219
CH607506053295
CH770675063254
CH610605327516
CH327603320677
CH440632758244
CH507506823292
CH780632067526
CH470676033259
CH458232750624
CH593276350661
CH727506320638
CH380332067648
CH593275820626
CH533276063523
CH793275060689
CH307606033279
CH527582320604
CH540632763554
CH467532068269
CH527635320612
CH310603327638
CH710606327570
CH570675823288
CH510682327536
CH407606033245
CH767532060643
CH510635327670
CH533275068282
CH558232750687
CH733275060690
CH740632750618
CH540632758210
CH750632750634
CH567532068235
CH567632063555
CH693275820689
CH893275060655
CH333276060326
CH688232067545
CH807506063224
CH633275068248
CH658232750653
CH670676353289
CH607506823258
CH810606327536
CH440632750326
CH640632758273
CH627582320667
CH683532067652
CH340632760357
CH667532068201
CH607606353275
CH367632060358
CH788332067581
CH693276350627
CH770675833217
CH450332750623
CH350332760654
CH733275068313
CH527503320636
CH707506833221
CH493276030694
CH710683327556
CH570675033234
CH727583320624
CH833276064706
CH740632758338
CH767532068363
CH758332750689
CH593275030669
CH580332067578
CH170675843224
CH154032750696
CH510658327558
CH933275064382
CH107506843228
CH770676143221
CH507506033238
CH627557320601
CH208706733291
CH633276061311
CH157332870642
CH655732750649
CH510676328778
CH686632067688
CH693275480694
CH640632754810
CH610635327636
CH684832067590
CH410612327620
CH967532068491
CH627548320682
CH570675573266
CH667532065726
CH510603327568
CH207506473208
CH667632061343
CH240632754750
CH427603320643
CH958432750691
CH610657327533
CH740632755863
CH293287730647
CH533275060364
CH527557320635
CH384732067525
CH740632761407
CH188432067564
CH640632752236
CH627522320625
CH954332750634
CH640632755701
CH170687713252
CH167532064019
CH184332067507
CH168732067350
CH227547320633
CH480332067614
CH351532760621
CH540632750389
CH693275570667
CH585832067548
CH333275064788
CH610606327606
CH193275840659
CH540632752666
CH651332760670
CH633275065773
CH607506483263
CH610667327639
CH550332750686
CH410603327604
CH710658327587
CH787432068721
CH585732067575
CH827647320693
CH133275068422
CH110684327557
CH310615327627
CH667532062261
CH170676013270
CH567532060317
CH340632761545
CH127584320625
CH270675843287
CH781432067603
CH210647327565
CH257332870608
CH293275470639
CH270687733212
CH307506473271
CH680332067544
CH607506573236
CH527667320615
CH670675033297
CH493275470668
CH370676563231
CH567532065760
CH493276950612
CH693275030635
CH140632758447
CH167532068472
CH707506583296
CH607506033204
CH707506433244
CH267632065639
CH956932760608
CH670675423277
CH967632066583
CH193276010608
CH167532064712
CH158432750672
CH540632755735
CH993276470683
CH510657327567
CH555732750683
CH293275840625
CH433276061280
CH610603327534
CH967632060150
CH970676473248
CH233275064725
CH627503320602
CH393287720616
CH288432067530
CH433276060389
CH207506843291
CH984732067614
CH407506473237
CH210656327680
CH284732067559
CH484732067588
CH240632765638
CH633275060330
CH440632760323
CH370675473267
CH767532065888
CH233276069565
CH967532064335
CH733287067411
CH728774320672
CH770675583292
CH610648327517
CH170676693260
CH254732750667
CH227584320688
CH370676153257
CH507506573270
CH240632758413
CH650332750652
CH340632766394
CH210684327523
CH640632761342
CH670675483259
CH740632877411
CH258432750638
CH793287740668
CH640632750355
CH667532060380
CH267532064775
CH187132068715
CH150132760679
CH793275580630
CH310650327504
CH940632754310
CH356332760683
CH533275065710
CH228773320657
CH356432750659
CH767532063712
CH393275470605
CH240632877385
CH752332750660
CH210673328713
CH793276140656
CH233276065607
CH287332068724
CH707606143207
CH510666327682
CH367632061546
CH381532067615
CH193275430685
CH907606473234
CH785832067577
CH170675433250
CH233275068485
CH267532068438
CH367532064741
CH358432750604
CH927647320659
CH733275060492
CH493275840654
CH710622327523
CH167632060131
CH470675843219
